date_time,k,d,j,price,atr,direction
2024-03-02 01:53:00,100.0,81.77083333333177,136.45833333333647,3524.99,3.8389701452721803,
2024-03-02 01:54:00,59.52813067150703,69.32187689050181,39.94063823351746,3523.81,4.255948859054204,
2024-03-02 01:55:00,54.93042952208297,60.37507562008553,44.041137326077845,3524.23,4.246826864891534,
2024-03-02 01:56:00,83.66606170599225,66.04154063319406,118.91510385158861,3524.23,3.9602483596235456,
2024-03-02 01:57:00,28.73563218390927,46.19883040935838,-6.19076426698895,3519.48,4.366065702023659,
2024-03-02 01:58:00,-9.473903143468002e-15,27.88868723533072,-55.77737447066147,3519.48,4.08043429072784,
2024-03-02 01:59:00,0.5434782608704363,9.759703481593212,-17.888972180575113,3519.57,4.148686890575235,
2024-03-02 02:00:00,1.086956521740882,0.5434782608704147,2.1739130434818166,3519.57,3.8226441263751463,
2024-03-02 02:01:00,43.719806763286584,18.21658615137007,94.72624798711962,3525.00,3.955470109012834,
2024-03-02 02:02:00,43.115942028984875,21.296296296297104,86.75523349436043,3524.99,4.204469274858708,
2024-03-02 02:03:00,66.54589371980411,40.01610305958072,119.60547504025091,3524.99,3.9379761924591263,
2024-03-02 02:04:00,99.81884057970619,69.82689210949837,159.8027375201218,3524.99,4.077229963223222,
2024-03-02 02:05:00,66.54589371980411,77.63687600643811,44.36392914653612,3519.48,4.211661863901255,
2024-03-02 02:06:00,33.272946859902056,66.5458937198041,-33.27294685990202,3519.48,3.9211662309405675,
2024-03-02 02:07:00,-9.473903143468002e-15,33.27294685990203,-66.54589371980408,3519.48,3.6860510050310995,
2024-03-02 02:08:00,-9.473903143468002e-15,11.09098228663399,-22.181964573268008,3519.48,3.4720042268001046,
2024-03-02 02:09:00,30.495169082126793,10.165056360708903,71.15539452496257,3524.53,3.5686192350942165,
2024-03-02 02:10:00,61.045683298705136,30.513617460277285,122.10981497556082,3524.53,3.2970392920298797,
2024-03-02 02:11:00,91.59619751528346,61.045683298705114,152.69722594844018,3524.53,3.0451210213272613,
2024-03-02 02:12:00,91.651542649735,81.43114115457452,112.09234564005598,3524.53,2.873255374768996,
2024-03-02 02:13:00,94.43436176649,92.56070064383614,98.18168401179773,3524.53,2.6628026922755863,
2024-03-02 02:14:00,97.217180883245,94.43436176649,102.78281911675501,3524.99,2.5010783726102743,
2024-03-02 02:15:00,100.0,97.217180883245,105.56563823350999,3524.99,2.3188875327139797,
2024-03-02 02:16:00,97.217180883245,98.1447872554967,95.36196813874162,3524.53,2.17859038716876,
2024-03-02 02:17:00,97.16183574879346,98.10789049919565,95.2697262479891,3525.00,2.4112451885472543,
2024-03-02 02:18:00,97.16183574879346,97.16183574879346,97.16183574879346,3525.00,2.2289925206704972,
2024-03-02 02:19:00,66.66666666666667,86.99677938808453,26.006441223830933,3519.48,3.3821647412780345,
2024-03-02 02:20:00,33.333333333333336,65.7206119162645,-31.441223832529005,3519.48,3.1275368758358737,
